ESTADO,ZONA,RENDA PER CAPITA (em salários mínimos (R$)),ACESSO À INTERNET EM CASA,ACESSO À INTERNET POR MICROCOMPUTADOR,ACESSO À INTERNET POR CELULAR,ACESSO À INTERNET POR TABLET
Bahia,"URBANA - Cidade ou vila, área urbanizada",2 - 3,Possui,Sim,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada",2 - 3,Possui,Não,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada",3 - 5,Possui,Sim,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",+5,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",3 - 5,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",3 - 5,Possui,Sim,Não,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",+5,Possui,Sim,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",+5,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",+5,Possui,Sim,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada",+5,Possui,Sim,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada",3 - 5,Possui,Sim,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada",3 - 5,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",3 - 5,Possui,Sim,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Sim,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada",2 - 3,Possui,Sim,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada",+5,Possui,Sim,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada",+5,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",3 - 5,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",3 - 5,Possui,Sim,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada",+5,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Sim,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Não,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Sim,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada",2 - 3,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",2 - 3,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada",Sem declaração,Possui,Sim,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Sim,Não,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Não,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Sim,Não,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",2 - 3,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Não,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",2 - 3,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",2 - 3,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",3 - 5,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",2 - 3,Possui,Sim,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada",+5,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",3 - 5,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",+5,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",2 - 3,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",2 - 3,Possui,Sim,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Não,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada",2 - 3,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",2 - 3,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","Até 0,25",Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",Sem declaração,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","Até 0,25",Possui,Sim,Não,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Sim,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Não,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",Sem declaração,Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",2 - 3,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",3 - 5,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",2 - 3,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",2 - 3,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",2 - 3,Possui,Sim,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Não,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada",2 - 3,Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",3 - 5,Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Não,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",Sem declaração,Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","Até 0,25",Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada",2 - 3,Possui,Sim,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",2 - 3,Possui,Sim,Não,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada",2 - 3,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",2 - 3,Possui,Sim,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",2 - 3,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",2 - 3,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Sim,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada",+5,Possui,Sim,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada",Sem declaração,Possui,Sim,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada",+5,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",+5,Possui,Sim,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada",+5,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",+5,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",+5,Possui,Sim,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada",2 - 3,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",+5,Possui,Sim,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada",2 - 3,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",3 - 5,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",3 - 5,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",+5,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",3 - 5,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",2 - 3,Possui,Não,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada",2 - 3,Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",3 - 5,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",2 - 3,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",2 - 3,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",Sem declaração,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Não,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",2 - 3,Possui,Sim,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",2 - 3,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",+5,Possui,Sim,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada",3 - 5,Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",3 - 5,Possui,Sim,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada",+5,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",+5,Possui,Sim,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada",+5,Possui,Sim,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada",+5,Possui,Sim,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada",+5,Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",3 - 5,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",2 - 3,Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","Até 0,25",Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",2 - 3,Possui,Sim,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Não,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Sim,Não,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Sim,Não,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",+5,Possui,Sim,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada",3 - 5,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",+5,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",2 - 3,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada",2 - 3,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",2 - 3,Possui,Sim,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada",2 - 3,Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",+5,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",+5,Possui,Sim,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Não,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",+5,Possui,Sim,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",+5,Possui,Sim,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Não,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada",+5,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",+5,Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",3 - 5,Possui,Sim,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada",2 - 3,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",+5,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",+5,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","Até 0,25",Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",3 - 5,Possui,Sim,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Não,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",2 - 3,Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",2 - 3,Possui,Sim,Não,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Sim,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Sim,Sim,Não
Bahia,"URBANA - Cidade ou vila, área urbanizada","Até 0,25",Possui,Sim,Sim,Sim
Bahia,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Sim
